  Residual norms for solver_ solve.
  0 KSP Residual norm 9.806785900870e-01 
  1 KSP Residual norm 9.406720542399e-03 
  2 KSP Residual norm 4.273799391231e-03 
  3 KSP Residual norm 1.742574083907e-03 
  4 KSP Residual norm 6.410599524932e-04 
  5 KSP Residual norm 2.926267411509e-04 
  6 KSP Residual norm 2.888100757914e-04 
  7 KSP Residual norm 1.538505442428e-04 
  8 KSP Residual norm 8.234926033360e-05 
  9 KSP Residual norm 4.394190837162e-05 
 10 KSP Residual norm 2.293873718225e-05 
 11 KSP Residual norm 8.869190967605e-06 
 12 KSP Residual norm 8.674917881347e-06 
 13 KSP Residual norm 3.554749545878e-06 
 14 KSP Residual norm 1.175474464459e-06 
 15 KSP Residual norm 4.052665189946e-07 
 16 KSP Residual norm 1.736700906241e-07 
 17 KSP Residual norm 7.090742551794e-08 
 18 KSP Residual norm 6.159262864174e-08 
 19 KSP Residual norm 2.901058944747e-08 
 20 KSP Residual norm 1.408265359160e-08 
 21 KSP Residual norm 6.006928530411e-09 
 22 KSP Residual norm 3.296955305953e-09 
 23 KSP Residual norm 2.111502608937e-09 
 24 KSP Residual norm 1.879455422845e-09 
 25 KSP Residual norm 9.759240952814e-10 
 26 KSP Residual norm 4.264166391165e-10 
 27 KSP Residual norm 1.440826931709e-10 
