  Residual norms for solver_ solve.
  0 KSP Residual norm 3.314868038603e-01 
  1 KSP Residual norm 2.980127844533e-03 
  2 KSP Residual norm 1.118081246998e-03 
  3 KSP Residual norm 2.983846346313e-04 
  4 KSP Residual norm 2.983390082605e-04 
  5 KSP Residual norm 1.066651583098e-04 
  6 KSP Residual norm 4.115255379306e-05 
  7 KSP Residual norm 1.929343235561e-05 
  8 KSP Residual norm 1.927351454441e-05 
  9 KSP Residual norm 1.184627508543e-05 
 10 KSP Residual norm 5.458182898677e-06 
 11 KSP Residual norm 1.825673459586e-06 
 12 KSP Residual norm 1.759980519197e-06 
 13 KSP Residual norm 6.592714469729e-07 
 14 KSP Residual norm 2.431499073619e-07 
 15 KSP Residual norm 1.065249009985e-07 
 16 KSP Residual norm 8.485391477367e-08 
 17 KSP Residual norm 3.437968045973e-08 
 18 KSP Residual norm 1.618323004360e-08 
 19 KSP Residual norm 1.194369798296e-08 
 20 KSP Residual norm 8.110099985370e-09 
 21 KSP Residual norm 4.318685230119e-09 
 22 KSP Residual norm 2.314570913709e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.490732041917e-04 
  1 KSP Residual norm 4.817885343021e-05 
  2 KSP Residual norm 1.305376535847e-05 
  3 KSP Residual norm 4.583740575478e-06 
  4 KSP Residual norm 4.580699317741e-06 
  5 KSP Residual norm 1.421259811357e-06 
  6 KSP Residual norm 4.260162405389e-07 
  7 KSP Residual norm 1.946651141859e-07 
  8 KSP Residual norm 1.945640289105e-07 
  9 KSP Residual norm 9.882822573725e-08 
 10 KSP Residual norm 4.502828509574e-08 
 11 KSP Residual norm 2.435318676637e-08 
 12 KSP Residual norm 2.435235366866e-08 
 13 KSP Residual norm 1.371838624073e-08 
 14 KSP Residual norm 4.287628574399e-09 
 15 KSP Residual norm 1.415134741137e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.547786229752e-06 
  1 KSP Residual norm 1.545136211990e-07 
  2 KSP Residual norm 3.911781859578e-08 
  3 KSP Residual norm 5.009197161165e-09 
  4 KSP Residual norm 5.008492266888e-09 
  5 KSP Residual norm 1.280278853249e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 6.253644238850e-09 
  1 KSP Residual norm 1.293412492670e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.295795595711e-09 
