  Residual norms for solver_ solve.
  0 KSP Residual norm 2.342686913454e-01 
  1 KSP Residual norm 5.285719783584e-03 
  2 KSP Residual norm 1.887860243120e-03 
  3 KSP Residual norm 5.169293622306e-04 
  4 KSP Residual norm 5.164430955585e-04 
  5 KSP Residual norm 2.056841233287e-04 
  6 KSP Residual norm 9.817081408243e-05 
  7 KSP Residual norm 6.280526843275e-05 
  8 KSP Residual norm 6.180156483934e-05 
  9 KSP Residual norm 2.668156999085e-05 
 10 KSP Residual norm 8.298008594588e-06 
 11 KSP Residual norm 2.675654037319e-06 
 12 KSP Residual norm 2.442680317894e-06 
 13 KSP Residual norm 9.297763439045e-07 
 14 KSP Residual norm 3.052926117119e-07 
 15 KSP Residual norm 1.577633822916e-07 
 16 KSP Residual norm 1.087391841084e-07 
 17 KSP Residual norm 8.108104420278e-08 
 18 KSP Residual norm 4.349012213740e-08 
 19 KSP Residual norm 3.323464324260e-08 
 20 KSP Residual norm 2.792909790067e-08 
 21 KSP Residual norm 2.455412392133e-08 
 22 KSP Residual norm 2.216604291688e-08 
 23 KSP Residual norm 2.036191523264e-08 
 24 KSP Residual norm 1.893694631989e-08 
 25 KSP Residual norm 1.777457672409e-08 
 26 KSP Residual norm 1.680294086435e-08 
 27 KSP Residual norm 1.597500078021e-08 
 28 KSP Residual norm 1.525850563672e-08 
 29 KSP Residual norm 1.463050604844e-08 
 30 KSP Residual norm 1.407416680550e-08 
 31 KSP Residual norm 1.357682026758e-08 
 32 KSP Residual norm 1.312872730944e-08 
 33 KSP Residual norm 1.272226067400e-08 
 34 KSP Residual norm 1.235135045767e-08 
 35 KSP Residual norm 1.201109776046e-08 
 36 KSP Residual norm 1.169749937316e-08 
 37 KSP Residual norm 1.140724765652e-08 
 38 KSP Residual norm 1.113758248859e-08 
 39 KSP Residual norm 1.088617999172e-08 
 40 KSP Residual norm 1.065106770680e-08 
 41 KSP Residual norm 1.043055909329e-08 
 42 KSP Residual norm 1.022320235797e-08 
 43 KSP Residual norm 1.002774004966e-08 
 44 KSP Residual norm 9.843076841272e-09 
 45 KSP Residual norm 9.668253608291e-09 
 46 KSP Residual norm 9.502426399215e-09 
 47 KSP Residual norm 9.344849242984e-09 
 48 KSP Residual norm 9.194859992593e-09 
 49 KSP Residual norm 9.051868590907e-09 
 50 KSP Residual norm 8.915347283612e-09 
 51 KSP Residual norm 8.784822408651e-09 
 52 KSP Residual norm 8.659867470545e-09 
 53 KSP Residual norm 8.540097268545e-09 
 54 KSP Residual norm 8.425162894201e-09 
 55 KSP Residual norm 8.314747450186e-09 
 56 KSP Residual norm 8.208562370633e-09 
 57 KSP Residual norm 8.106344245564e-09 
 58 KSP Residual norm 8.007852069802e-09 
 59 KSP Residual norm 7.912864850886e-09 
 60 KSP Residual norm 7.821179521907e-09 
 61 KSP Residual norm 7.732609114371e-09 
 62 KSP Residual norm 7.646981153649e-09 
 63 KSP Residual norm 7.564136245662e-09 
 64 KSP Residual norm 7.483926828436e-09 
 65 KSP Residual norm 7.406216066268e-09 
 66 KSP Residual norm 7.330876867650e-09 
 67 KSP Residual norm 7.257791010886e-09 
 68 KSP Residual norm 7.186848363754e-09 
 69 KSP Residual norm 7.117946185448e-09 
 70 KSP Residual norm 7.050988500772e-09 
 71 KSP Residual norm 6.985885537894e-09 
 72 KSP Residual norm 6.922553222171e-09 
 73 KSP Residual norm 6.860912719561e-09 
 74 KSP Residual norm 6.800890023971e-09 
 75 KSP Residual norm 6.742415583641e-09 
 76 KSP Residual norm 6.685423962266e-09 
 77 KSP Residual norm 6.629853531106e-09 
 78 KSP Residual norm 6.575646188788e-09 
 79 KSP Residual norm 6.522747105903e-09 
 80 KSP Residual norm 6.471104491854e-09 
 81 KSP Residual norm 6.420669381685e-09 
 82 KSP Residual norm 6.371395440913e-09 
 83 KSP Residual norm 6.323238786584e-09 
 84 KSP Residual norm 6.276157822985e-09 
 85 KSP Residual norm 6.230113090618e-09 
 86 KSP Residual norm 6.185067127184e-09 
 87 KSP Residual norm 6.140984339468e-09 
 88 KSP Residual norm 6.097830885123e-09 
 89 KSP Residual norm 6.055574563473e-09 
 90 KSP Residual norm 6.014184714519e-09 
 91 KSP Residual norm 5.973632125441e-09 
 92 KSP Residual norm 5.933888943942e-09 
 93 KSP Residual norm 5.894928597850e-09 
 94 KSP Residual norm 5.856725720449e-09 
 95 KSP Residual norm 5.819256081071e-09 
 96 KSP Residual norm 5.782496520504e-09 
 97 KSP Residual norm 5.746424890841e-09 
 98 KSP Residual norm 5.711019999397e-09 
 99 KSP Residual norm 5.676261556383e-09 
100 KSP Residual norm 5.147012756814e-08 
101 KSP Residual norm 4.561499441060e-08 
102 KSP Residual norm 2.588332684448e-08 
103 KSP Residual norm 1.698909355483e-08 
104 KSP Residual norm 1.039432875466e-08 
105 KSP Residual norm 1.037107460141e-08 
106 KSP Residual norm 5.194617546392e-09 
107 KSP Residual norm 2.113153063531e-09 
108 KSP Residual norm 8.906997235288e-10 
109 KSP Residual norm 8.905304656375e-10 
110 KSP Residual norm 3.786193307095e-10 
111 KSP Residual norm 1.709590387015e-10 
112 KSP Residual norm 8.707366411873e-11 
