  Residual norms for solver_ solve.
  0 KSP Residual norm 2.348844985292e-01 
  1 KSP Residual norm 1.198855045443e-02 
  2 KSP Residual norm 4.193903319349e-03 
  3 KSP Residual norm 1.453180421879e-03 
  4 KSP Residual norm 6.668992211867e-04 
  5 KSP Residual norm 6.573388196139e-04 
  6 KSP Residual norm 4.178227206619e-04 
  7 KSP Residual norm 1.496198119451e-04 
  8 KSP Residual norm 5.801548081908e-05 
  9 KSP Residual norm 5.420632557388e-05 
 10 KSP Residual norm 1.360756821862e-05 
 11 KSP Residual norm 4.686645325606e-06 
 12 KSP Residual norm 2.341419768932e-06 
 13 KSP Residual norm 1.265151220463e-06 
 14 KSP Residual norm 1.264981334472e-06 
 15 KSP Residual norm 5.740740122031e-07 
 16 KSP Residual norm 3.077797012431e-07 
 17 KSP Residual norm 1.549619681719e-07 
 18 KSP Residual norm 6.155566684146e-08 
 19 KSP Residual norm 4.891790281679e-08 
 20 KSP Residual norm 1.863473317977e-08 
 21 KSP Residual norm 8.291010826111e-09 
 22 KSP Residual norm 4.197460546192e-09 
 23 KSP Residual norm 4.178829670312e-09 
 24 KSP Residual norm 2.200470187498e-09 
 25 KSP Residual norm 1.199505250954e-09 
 26 KSP Residual norm 5.685245971560e-10 
 27 KSP Residual norm 3.123330283705e-10 
 28 KSP Residual norm 3.122211426838e-10 
 29 KSP Residual norm 1.345106106264e-10 
 30 KSP Residual norm 5.932494258236e-11 
