  Residual norms for solver_ solve.
  0 KSP Residual norm 3.332348357956e-01 
  1 KSP Residual norm 7.519928988816e-03 
  2 KSP Residual norm 2.685012918272e-03 
  3 KSP Residual norm 7.347401453449e-04 
  4 KSP Residual norm 3.546973584564e-04 
  5 KSP Residual norm 2.923864592897e-04 
  6 KSP Residual norm 1.394357988920e-04 
  7 KSP Residual norm 8.927632986034e-05 
  8 KSP Residual norm 3.781843807776e-05 
  9 KSP Residual norm 3.777309468193e-05 
 10 KSP Residual norm 1.168705949594e-05 
 11 KSP Residual norm 3.715880089826e-06 
 12 KSP Residual norm 1.272448664789e-06 
 13 KSP Residual norm 4.214422408540e-07 
 14 KSP Residual norm 3.963668959412e-07 
 15 KSP Residual norm 2.094179855733e-07 
 16 KSP Residual norm 1.021970481651e-07 
 17 KSP Residual norm 5.116904024727e-08 
 18 KSP Residual norm 5.078413672050e-08 
 19 KSP Residual norm 2.838911052718e-08 
 20 KSP Residual norm 1.530499639687e-08 
 21 KSP Residual norm 7.871775020727e-09 
 22 KSP Residual norm 3.555819505105e-09 
 23 KSP Residual norm 3.554169632326e-09 
 24 KSP Residual norm 1.514725140351e-09 
 25 KSP Residual norm 6.264255551579e-10 
 26 KSP Residual norm 2.691124794832e-10 
 27 KSP Residual norm 1.965750766142e-10 
 28 KSP Residual norm 1.219667445062e-10 
 29 KSP Residual norm 6.200580432799e-11 
