  Residual norms for solver_ solve.
  0 KSP Residual norm 9.377330627726e-01 
  1 KSP Residual norm 4.148249152685e-04 
  2 KSP Residual norm 1.669791542828e-04 
  3 KSP Residual norm 5.268418116613e-05 
  4 KSP Residual norm 5.253300945679e-05 
  5 KSP Residual norm 1.889696062284e-05 
  6 KSP Residual norm 5.705601152669e-06 
  7 KSP Residual norm 5.414355167897e-06 
  8 KSP Residual norm 1.970090397217e-06 
  9 KSP Residual norm 7.330523202145e-07 
 10 KSP Residual norm 3.377945281951e-07 
 11 KSP Residual norm 3.377754093702e-07 
 12 KSP Residual norm 1.802438513479e-07 
 13 KSP Residual norm 1.032217452998e-07 
 14 KSP Residual norm 5.300497117951e-08 
 15 KSP Residual norm 4.817780238894e-08 
 16 KSP Residual norm 2.882246363733e-08 
 17 KSP Residual norm 2.249155195295e-08 
 18 KSP Residual norm 1.906983617625e-08 
 19 KSP Residual norm 1.684812923447e-08 
 20 KSP Residual norm 1.525711698589e-08 
 21 KSP Residual norm 1.404562625922e-08 
 22 KSP Residual norm 1.308337359173e-08 
  Residual norms for solver_ solve.
  0 KSP Residual norm 9.377330627726e-01 
  1 KSP Residual norm 4.148249152685e-04 
  2 KSP Residual norm 1.669791542828e-04 
  3 KSP Residual norm 5.268418116613e-05 
  4 KSP Residual norm 5.253300945679e-05 
  5 KSP Residual norm 1.889696062284e-05 
