  Residual norms for solver_ solve.
  0 KSP Residual norm 5.571421169872e+01 
  1 KSP Residual norm 6.625602035818e+00 
  2 KSP Residual norm 2.684147975636e+00 
  3 KSP Residual norm 1.087806862719e+00 
  4 KSP Residual norm 6.042787934329e-01 
  5 KSP Residual norm 3.507762930649e-01 
  6 KSP Residual norm 1.656838919776e-01 
  7 KSP Residual norm 6.430601406348e-02 
  8 KSP Residual norm 6.193951137170e-02 
  9 KSP Residual norm 2.244463111802e-02 
 10 KSP Residual norm 1.017743763339e-02 
 11 KSP Residual norm 2.682105614528e-03 
 12 KSP Residual norm 7.698900519271e-04 
 13 KSP Residual norm 3.589217991479e-04 
 14 KSP Residual norm 1.198513617941e-04 
 15 KSP Residual norm 3.484027900525e-05 
 16 KSP Residual norm 3.267008456940e-05 
 17 KSP Residual norm 9.747350532107e-06 
 18 KSP Residual norm 4.216757354831e-06 
 19 KSP Residual norm 2.128148999544e-06 
 20 KSP Residual norm 1.251446458515e-06 
 21 KSP Residual norm 6.615131526020e-07 
 22 KSP Residual norm 3.208131631753e-07 
 23 KSP Residual norm 1.382455573769e-07 
 24 KSP Residual norm 1.156907346456e-07 
 25 KSP Residual norm 5.197268153385e-08 
 26 KSP Residual norm 2.326349823234e-08 
 27 KSP Residual norm 1.122126357116e-08 
 28 KSP Residual norm 6.580591110996e-09 
 29 KSP Residual norm 6.065267031322e-09 
 30 KSP Residual norm 6.012245380427e-09 
 31 KSP Residual norm 6.005217648711e-09 
 32 KSP Residual norm 6.004559865616e-09 
 33 KSP Residual norm 6.003778558268e-09 
 34 KSP Residual norm 6.003765573966e-09 
 35 KSP Residual norm 6.003522708912e-09 
 36 KSP Residual norm 6.003499560017e-09 
 37 KSP Residual norm 6.003464002185e-09 
 38 KSP Residual norm 6.003381747673e-09 
 39 KSP Residual norm 6.003320175068e-09 
 40 KSP Residual norm 6.003258310910e-09 
 41 KSP Residual norm 6.003252792321e-09 
 42 KSP Residual norm 6.003193779507e-09 
 43 KSP Residual norm 6.003124023745e-09 
 44 KSP Residual norm 6.003111349150e-09 
 45 KSP Residual norm 6.003015821587e-09 
 46 KSP Residual norm 6.002943649297e-09 
 47 KSP Residual norm 6.002890141268e-09 
 48 KSP Residual norm 6.002857113670e-09 
 49 KSP Residual norm 6.002856630571e-09 
 50 KSP Residual norm 6.002583295648e-09 
 51 KSP Residual norm 6.002415771241e-09 
 52 KSP Residual norm 6.000061114838e-09 
 53 KSP Residual norm 5.997316399137e-09 
 54 KSP Residual norm 5.976714545740e-09 
 55 KSP Residual norm 5.902373197017e-09 
 56 KSP Residual norm 5.506406006510e-09 
