  Residual norms for solver_ solve.
  0 KSP Residual norm 1.102252750395e+01 
  1 KSP Residual norm 1.377509594230e-01 
  2 KSP Residual norm 7.825244234731e-02 
  3 KSP Residual norm 4.588282190763e-02 
  4 KSP Residual norm 1.981443649763e-02 
  5 KSP Residual norm 8.450520133325e-03 
  6 KSP Residual norm 8.023282186669e-03 
  7 KSP Residual norm 4.116561295034e-03 
  8 KSP Residual norm 9.639206649118e-04 
  9 KSP Residual norm 3.052048536138e-04 
 10 KSP Residual norm 8.254869838703e-05 
 11 KSP Residual norm 6.510243017040e-05 
 12 KSP Residual norm 3.508322345328e-05 
 13 KSP Residual norm 1.706422542047e-05 
 14 KSP Residual norm 1.085435123711e-05 
 15 KSP Residual norm 4.817052051730e-06 
 16 KSP Residual norm 1.936568112780e-06 
 17 KSP Residual norm 1.868512393236e-06 
 18 KSP Residual norm 9.588615157915e-07 
 19 KSP Residual norm 3.739912274462e-07 
 20 KSP Residual norm 1.204207691959e-07 
 21 KSP Residual norm 4.751761448822e-08 
 22 KSP Residual norm 2.981568433789e-08 
 23 KSP Residual norm 2.977269775173e-08 
 24 KSP Residual norm 2.551281174082e-08 
 25 KSP Residual norm 2.426564995269e-08 
 26 KSP Residual norm 2.360200269588e-08 
 27 KSP Residual norm 2.349447214172e-08 
 28 KSP Residual norm 2.346882671235e-08 
 29 KSP Residual norm 2.346880082469e-08 
 30 KSP Residual norm 2.346637270258e-08 
 31 KSP Residual norm 2.346564892962e-08 
 32 KSP Residual norm 2.346558912745e-08 
 33 KSP Residual norm 2.346550735352e-08 
 34 KSP Residual norm 2.346549927789e-08 
 35 KSP Residual norm 2.346549927789e-08 
 36 KSP Residual norm 2.346549779870e-08 
 37 KSP Residual norm 2.346543056423e-08 
 38 KSP Residual norm 2.346542942649e-08 
 39 KSP Residual norm 2.346529612027e-08 
 40 KSP Residual norm 2.346524416128e-08 
 41 KSP Residual norm 2.346523813444e-08 
 42 KSP Residual norm 2.346523587660e-08 
 43 KSP Residual norm 2.346466767488e-08 
 44 KSP Residual norm 2.346461888938e-08 
 45 KSP Residual norm 2.346459636713e-08 
 46 KSP Residual norm 2.346458344906e-08 
 47 KSP Residual norm 2.346458005123e-08 
 48 KSP Residual norm 2.346433017772e-08 
 49 KSP Residual norm 2.345958198085e-08 
 50 KSP Residual norm 2.345718546108e-08 
 51 KSP Residual norm 2.345430569484e-08 
