  Residual norms for solver_ solve.
  0 KSP Residual norm 9.431835720422e-01 
  1 KSP Residual norm 1.162164087122e-03 
  2 KSP Residual norm 4.620851485829e-04 
  3 KSP Residual norm 1.400270951111e-04 
  4 KSP Residual norm 1.399562623140e-04 
  5 KSP Residual norm 4.867740463573e-05 
  6 KSP Residual norm 1.447136013446e-05 
  7 KSP Residual norm 5.513588038786e-06 
  8 KSP Residual norm 5.512262981004e-06 
  9 KSP Residual norm 2.337063922860e-06 
 10 KSP Residual norm 1.137371949752e-06 
 11 KSP Residual norm 6.729535813055e-07 
 12 KSP Residual norm 6.725615178563e-07 
 13 KSP Residual norm 3.053362533249e-07 
 14 KSP Residual norm 1.223631914438e-07 
 15 KSP Residual norm 4.958528623238e-08 
 16 KSP Residual norm 4.936123349479e-08 
 17 KSP Residual norm 1.908643581849e-08 
 18 KSP Residual norm 6.779217715658e-09 
 19 KSP Residual norm 2.480259656524e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.087450045726e-04 
  1 KSP Residual norm 1.799825560739e-05 
  2 KSP Residual norm 5.405668179456e-06 
  3 KSP Residual norm 1.932689849322e-06 
  4 KSP Residual norm 1.915058352814e-06 
  5 KSP Residual norm 6.729751916735e-07 
  6 KSP Residual norm 2.187429677761e-07 
  7 KSP Residual norm 8.150162289059e-08 
  8 KSP Residual norm 7.059784888269e-08 
  9 KSP Residual norm 3.318120044384e-08 
 10 KSP Residual norm 1.273189919021e-08 
 11 KSP Residual norm 5.382324919054e-09 
 12 KSP Residual norm 4.034622763628e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.700674159521e-07 
  1 KSP Residual norm 5.789583265670e-08 
  2 KSP Residual norm 1.635357338916e-08 
  3 KSP Residual norm 2.775825360089e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 3.580414009117e-09 
