  Residual norms for solver_ solve.
  0 KSP Residual norm 1.886384061808e+00 
  1 KSP Residual norm 2.973670440240e-04 
  2 KSP Residual norm 1.204297244585e-04 
  3 KSP Residual norm 3.872943087020e-05 
  4 KSP Residual norm 3.867165611863e-05 
  5 KSP Residual norm 1.427400561723e-05 
  6 KSP Residual norm 4.484082649921e-06 
  7 KSP Residual norm 1.824211625796e-06 
  8 KSP Residual norm 1.527096431732e-06 
  9 KSP Residual norm 4.986415861431e-07 
 10 KSP Residual norm 2.067517927777e-07 
 11 KSP Residual norm 2.005668712802e-07 
 12 KSP Residual norm 9.579870366615e-08 
 13 KSP Residual norm 5.208461555951e-08 
 14 KSP Residual norm 2.756544145007e-08 
 15 KSP Residual norm 2.748057265652e-08 
 16 KSP Residual norm 1.278177136756e-08 
 17 KSP Residual norm 5.570181180102e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.282386190012e-05 
  1 KSP Residual norm 4.530404519137e-06 
  2 KSP Residual norm 1.396840666873e-06 
  3 KSP Residual norm 5.010276255116e-07 
  4 KSP Residual norm 5.009016000530e-07 
  5 KSP Residual norm 1.813545062687e-07 
  6 KSP Residual norm 6.399969644844e-08 
  7 KSP Residual norm 2.536803451107e-08 
  8 KSP Residual norm 2.527087157541e-08 
  9 KSP Residual norm 1.041550283505e-08 
 10 KSP Residual norm 3.616763437918e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.429928396393e-07 
  1 KSP Residual norm 1.470901540693e-08 
  2 KSP Residual norm 4.826491693978e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 4.871268805017e-09 
