  Residual norms for solver_ solve.
  0 KSP Residual norm 1.651258448840e-01 
  1 KSP Residual norm 8.426494416200e-03 
  2 KSP Residual norm 2.948433548051e-03 
  3 KSP Residual norm 1.021958589604e-03 
  4 KSP Residual norm 1.017865292029e-03 
  5 KSP Residual norm 4.620174728044e-04 
  6 KSP Residual norm 2.938100307984e-04 
  7 KSP Residual norm 1.051382219776e-04 
  8 KSP Residual norm 1.010680018023e-04 
  9 KSP Residual norm 4.087394416382e-05 
 10 KSP Residual norm 9.623864650757e-06 
 11 KSP Residual norm 3.334276311594e-06 
 12 KSP Residual norm 3.134887742582e-06 
 13 KSP Residual norm 1.667278148180e-06 
 14 KSP Residual norm 9.058310044517e-07 
 15 KSP Residual norm 4.156095191662e-07 
 16 KSP Residual norm 2.997521243983e-07 
 17 KSP Residual norm 2.257899182368e-07 
 18 KSP Residual norm 1.150445156796e-07 
 19 KSP Residual norm 4.157475982050e-08 
 20 KSP Residual norm 1.667143149893e-08 
 21 KSP Residual norm 1.593915959995e-08 
 22 KSP Residual norm 7.137529091339e-09 
 23 KSP Residual norm 3.578678114419e-09 
 24 KSP Residual norm 2.010292425744e-09 
 25 KSP Residual norm 2.007854067700e-09 
 26 KSP Residual norm 1.107834511902e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.681089095617e-03 
  1 KSP Residual norm 1.369505160025e-04 
  2 KSP Residual norm 2.520313355785e-05 
  3 KSP Residual norm 1.118306338798e-05 
  4 KSP Residual norm 1.080906633049e-05 
  5 KSP Residual norm 4.679456305277e-06 
  6 KSP Residual norm 2.336370946041e-06 
  7 KSP Residual norm 1.223514745469e-06 
  8 KSP Residual norm 9.757595447445e-07 
  9 KSP Residual norm 5.299120531770e-07 
 10 KSP Residual norm 2.374228025199e-07 
 11 KSP Residual norm 5.368817457622e-08 
 12 KSP Residual norm 2.212867524030e-08 
 13 KSP Residual norm 1.202049832675e-08 
 14 KSP Residual norm 6.390439593624e-09 
 15 KSP Residual norm 3.179264268327e-09 
 16 KSP Residual norm 1.363082726865e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.129157567887e-06 
  1 KSP Residual norm 3.740337458431e-07 
  2 KSP Residual norm 6.824535196576e-08 
  3 KSP Residual norm 1.630424965887e-08 
  4 KSP Residual norm 1.589556103710e-08 
  5 KSP Residual norm 7.400231361281e-09 
  6 KSP Residual norm 4.575679584409e-09 
  7 KSP Residual norm 2.113643311973e-09 
  8 KSP Residual norm 1.448067648722e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.302760196471e-08 
  1 KSP Residual norm 2.527221943457e-09 
  2 KSP Residual norm 7.536343080704e-10 
