  Residual norms for solver_ solve.
  0 KSP Residual norm 9.540604423342e-01 
  1 KSP Residual norm 3.224997363944e-03 
  2 KSP Residual norm 1.253890506760e-03 
  3 KSP Residual norm 3.576015326521e-04 
  4 KSP Residual norm 1.276557857968e-04 
  5 KSP Residual norm 1.215428099571e-04 
  6 KSP Residual norm 3.932496493184e-05 
  7 KSP Residual norm 1.693135444710e-05 
  8 KSP Residual norm 7.758576682220e-06 
  9 KSP Residual norm 7.419552127415e-06 
 10 KSP Residual norm 4.796507039406e-06 
 11 KSP Residual norm 2.125646929579e-06 
 12 KSP Residual norm 7.417623065340e-07 
 13 KSP Residual norm 2.868856278020e-07 
 14 KSP Residual norm 2.864412490971e-07 
 15 KSP Residual norm 9.289227859503e-08 
 16 KSP Residual norm 2.915018249299e-08 
 17 KSP Residual norm 9.522042688071e-09 
 18 KSP Residual norm 4.040236081688e-09 
 19 KSP Residual norm 4.032876536560e-09 
 20 KSP Residual norm 1.798419140869e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.905125139088e-04 
  1 KSP Residual norm 5.131999175182e-05 
  2 KSP Residual norm 1.489000438028e-05 
  3 KSP Residual norm 5.289233529161e-06 
  4 KSP Residual norm 1.760063921860e-06 
  5 KSP Residual norm 1.754837984954e-06 
  6 KSP Residual norm 5.292123020809e-07 
  7 KSP Residual norm 2.047795362718e-07 
  8 KSP Residual norm 9.335393566991e-08 
  9 KSP Residual norm 4.102882416112e-08 
 10 KSP Residual norm 3.988913431730e-08 
 11 KSP Residual norm 1.818011997362e-08 
 12 KSP Residual norm 9.775260683572e-09 
 13 KSP Residual norm 5.646888635801e-09 
 14 KSP Residual norm 4.801251305928e-09 
 15 KSP Residual norm 1.930014769993e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.644283478676e-06 
  1 KSP Residual norm 1.666312939695e-07 
  2 KSP Residual norm 4.516353647963e-08 
  3 KSP Residual norm 6.033711527154e-09 
  4 KSP Residual norm 1.626927635207e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 6.720429785483e-09 
  1 KSP Residual norm 1.549970899881e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.552274702683e-09 
