  Residual norms for solver_ solve.
  0 KSP Residual norm 3.903462472149e+00 
  1 KSP Residual norm 6.158139087299e-04 
  2 KSP Residual norm 2.490534817422e-04 
  3 KSP Residual norm 7.981563179252e-05 
  4 KSP Residual norm 3.109038645996e-05 
  5 KSP Residual norm 2.941001675572e-05 
  6 KSP Residual norm 9.222441363985e-06 
  7 KSP Residual norm 3.137564262092e-06 
  8 KSP Residual norm 1.023185893851e-06 
  9 KSP Residual norm 5.258303907224e-07 
 10 KSP Residual norm 4.372514206948e-07 
 11 KSP Residual norm 2.317884462417e-07 
 12 KSP Residual norm 1.305565376937e-07 
  Residual norms for solver_ solve.
  0 KSP Residual norm 3.903462472149e+00 
  1 KSP Residual norm 6.158139087299e-04 
  2 KSP Residual norm 2.490534817424e-04 
  3 KSP Residual norm 7.981563177041e-05 
  4 KSP Residual norm 3.108999576743e-05 
  5 KSP Residual norm 2.941001702720e-05 
  6 KSP Residual norm 9.222441372594e-06 
  7 KSP Residual norm 3.137564262272e-06 
  8 KSP Residual norm 1.023185891832e-06 
  9 KSP Residual norm 5.257526061896e-07 
 10 KSP Residual norm 4.372514194089e-07 
 11 KSP Residual norm 2.317884464183e-07 
 12 KSP Residual norm 1.305565377176e-07 
 13 KSP Residual norm 5.877133948831e-08 
 14 KSP Residual norm 2.933111052944e-08 
 15 KSP Residual norm 2.223128742987e-08 
 16 KSP Residual norm 9.037886734254e-09 
 17 KSP Residual norm 3.705665040542e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 1.117606381587e-04 
  1 KSP Residual norm 9.612541689124e-06 
  2 KSP Residual norm 2.964685328315e-06 
  3 KSP Residual norm 1.063658081889e-06 
  4 KSP Residual norm 3.868981205332e-07 
  5 KSP Residual norm 3.849409380224e-07 
  6 KSP Residual norm 1.358737533136e-07 
  7 KSP Residual norm 5.377101911804e-08 
  8 KSP Residual norm 2.211822505783e-08 
  9 KSP Residual norm 7.649393686455e-09 
 10 KSP Residual norm 7.617039416665e-09 
 11 KSP Residual norm 2.550870812740e-09 
  Residual norms for solver_ solve.
  0 KSP Residual norm 3.090676768990e-07 
  1 KSP Residual norm 3.165027949976e-08 
  2 KSP Residual norm 9.262038770981e-09 
  3 KSP Residual norm 1.626700701633e-09 
