It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	2.33705	1	0	0
1	7.6379e-05	3.26818e-05	19364.1	200
2	9.8534e-07	4.21616e-07	193.996	167
3	1.11899e-08	4.78805e-09	0.688943	15
4	5.39303e-09	2.30762e-09	0.00794836	2
5	5.39303e-09	2.30762e-09	0	0
It	ResidualNorm	ResRelNorm	NormDiffPrevIt	GMRESits
0	2.33705	1	0	0
1	7.63589e-05	3.26732e-05	19365.5	28
