  Residual norms for solver_ solve.
  0 KSP Residual norm 4.987404910301e-01 
  Residual norms for solver_ solve.
  0 KSP Residual norm 4.987404910301e-01 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.396234016774e-01 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.396234016774e-01 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.396234016774e-01 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.396234016774e-01 
  1 KSP Residual norm 1.206958582930e-01 
  2 KSP Residual norm 6.932108058378e-02 
  3 KSP Residual norm 6.929005578449e-02 
  4 KSP Residual norm 6.928995160692e-02 
  5 KSP Residual norm 6.928995159109e-02 
  6 KSP Residual norm 6.253744538572e-02 
  7 KSP Residual norm 5.743889403551e-02 
  8 KSP Residual norm 5.341341089686e-02 
  9 KSP Residual norm 5.013069930299e-02 
 10 KSP Residual norm 4.738725570288e-02 
 11 KSP Residual norm 4.504995301811e-02 
 12 KSP Residual norm 4.302755347413e-02 
 13 KSP Residual norm 4.125515545863e-02 
 14 KSP Residual norm 3.968516198793e-02 
 15 KSP Residual norm 3.828176732007e-02 
 16 KSP Residual norm 3.701744893447e-02 
 17 KSP Residual norm 3.587065619741e-02 
 18 KSP Residual norm 3.482424137897e-02 
 19 KSP Residual norm 3.386436675705e-02 
 20 KSP Residual norm 3.297972598872e-02 
 21 KSP Residual norm 3.216097824515e-02 
 22 KSP Residual norm 3.140032964689e-02 
 23 KSP Residual norm 3.069121872839e-02 
 24 KSP Residual norm 3.002807669440e-02 
 25 KSP Residual norm 2.940614231985e-02 
 26 KSP Residual norm 2.882131735903e-02 
 27 KSP Residual norm 2.827005238694e-02 
 28 KSP Residual norm 2.774925578170e-02 
 29 KSP Residual norm 2.725622050110e-02 
 30 KSP Residual norm 2.678856468285e-02 
 31 KSP Residual norm 2.634418308653e-02 
 32 KSP Residual norm 2.592120711355e-02 
 33 KSP Residual norm 2.551797167009e-02 
 34 KSP Residual norm 2.513298753035e-02 
 35 KSP Residual norm 2.476491815284e-02 
 36 KSP Residual norm 2.441256012582e-02 
 37 KSP Residual norm 2.407482658901e-02 
 38 KSP Residual norm 2.375073311073e-02 
 39 KSP Residual norm 2.343938560174e-02 
 40 KSP Residual norm 2.313996992771e-02 
 41 KSP Residual norm 2.285174294505e-02 
 42 KSP Residual norm 2.257402473538e-02 
 43 KSP Residual norm 2.230619185346e-02 
 44 KSP Residual norm 2.204767143614e-02 
 45 KSP Residual norm 2.179793604539e-02 
 46 KSP Residual norm 2.155649913963e-02 
 47 KSP Residual norm 2.132291108503e-02 
 48 KSP Residual norm 2.109675563215e-02 
 49 KSP Residual norm 2.087764679513e-02 
 50 KSP Residual norm 2.066522608027e-02 
 51 KSP Residual norm 2.045916001853e-02 
 52 KSP Residual norm 2.025913796351e-02 
 53 KSP Residual norm 2.006487012165e-02 
 54 KSP Residual norm 1.987608578632e-02 
 55 KSP Residual norm 1.969253175137e-02 
 56 KSP Residual norm 1.951397088287e-02 
 57 KSP Residual norm 1.934018083076e-02 
 58 KSP Residual norm 1.917095286460e-02 
 59 KSP Residual norm 1.900609081939e-02 
 60 KSP Residual norm 1.884541013944e-02 
 61 KSP Residual norm 1.868873700968e-02 
 62 KSP Residual norm 1.853590756519e-02 
 63 KSP Residual norm 1.838676717054e-02 
 64 KSP Residual norm 1.824116976208e-02 
 65 KSP Residual norm 1.809897724651e-02 
 66 KSP Residual norm 1.796005895030e-02 
 67 KSP Residual norm 1.782429111482e-02 
 68 KSP Residual norm 1.769155643293e-02 
 69 KSP Residual norm 1.756174362286e-02 
 70 KSP Residual norm 1.743474703612e-02 
 71 KSP Residual norm 1.731046629602e-02 
 72 KSP Residual norm 1.718880596422e-02 
 73 KSP Residual norm 1.706967523271e-02 
 74 KSP Residual norm 1.695298763888e-02 
 75 KSP Residual norm 1.683866080181e-02 
 76 KSP Residual norm 1.672661617781e-02 
 77 KSP Residual norm 1.661677883364e-02 
 78 KSP Residual norm 1.650907723588e-02 
 79 KSP Residual norm 1.640344305516e-02 
 80 KSP Residual norm 1.629981098395e-02 
 81 KSP Residual norm 1.619811856693e-02 
 82 KSP Residual norm 1.609830604272e-02 
 83 KSP Residual norm 1.600031619639e-02 
 84 KSP Residual norm 1.590409422157e-02 
 85 KSP Residual norm 1.580958759167e-02 
 86 KSP Residual norm 1.571674593936e-02 
 87 KSP Residual norm 1.562552094378e-02 
 88 KSP Residual norm 1.553586622487e-02 
 89 KSP Residual norm 1.544773724427e-02 
 90 KSP Residual norm 1.536109121235e-02 
 91 KSP Residual norm 1.527588700092e-02 
 92 KSP Residual norm 1.519208506117e-02 
 93 KSP Residual norm 1.510964734657e-02 
 94 KSP Residual norm 1.502853724028e-02 
 95 KSP Residual norm 1.494871948679e-02 
 96 KSP Residual norm 1.487016012755e-02 
 97 KSP Residual norm 1.479282644026e-02 
 98 KSP Residual norm 1.471668688162e-02 
 99 KSP Residual norm 1.464171103321e-02 
100 KSP Residual norm 1.326906047390e-01 
101 KSP Residual norm 1.256701630587e-01 
102 KSP Residual norm 6.930852471502e-02 
103 KSP Residual norm 6.929007303260e-02 
104 KSP Residual norm 6.928995160693e-02 
105 KSP Residual norm 6.928994907110e-02 
106 KSP Residual norm 5.409023063235e-02 
107 KSP Residual norm 4.586876322353e-02 
108 KSP Residual norm 4.052858376503e-02 
109 KSP Residual norm 3.670351140134e-02 
110 KSP Residual norm 3.379044404316e-02 
111 KSP Residual norm 3.147643328790e-02 
112 KSP Residual norm 2.958080480390e-02 
113 KSP Residual norm 2.799099147019e-02 
114 KSP Residual norm 2.663272230545e-02 
115 KSP Residual norm 2.545475047956e-02 
116 KSP Residual norm 2.442042087192e-02 
117 KSP Residual norm 2.350272897175e-02 
118 KSP Residual norm 2.268128203468e-02 
119 KSP Residual norm 2.194035347791e-02 
120 KSP Residual norm 2.126759417603e-02 
121 KSP Residual norm 2.065315366726e-02 
122 KSP Residual norm 2.008906558518e-02 
123 KSP Residual norm 1.956880828529e-02 
124 KSP Residual norm 1.908698454442e-02 
125 KSP Residual norm 1.863908398579e-02 
126 KSP Residual norm 1.822130410746e-02 
127 KSP Residual norm 1.783041356450e-02 
128 KSP Residual norm 1.746364639697e-02 
129 KSP Residual norm 1.711861925543e-02 
130 KSP Residual norm 1.679326593582e-02 
131 KSP Residual norm 1.648578510543e-02 
132 KSP Residual norm 1.619459818673e-02 
133 KSP Residual norm 1.591831514846e-02 
134 KSP Residual norm 1.565570650488e-02 
135 KSP Residual norm 1.540568023629e-02 
136 KSP Residual norm 1.516726263849e-02 
137 KSP Residual norm 1.493958233585e-02 
138 KSP Residual norm 1.472185685716e-02 
139 KSP Residual norm 1.451338130343e-02 
140 KSP Residual norm 1.431351873231e-02 
141 KSP Residual norm 1.412169196037e-02 
142 KSP Residual norm 1.393737654252e-02 
143 KSP Residual norm 1.376009473385e-02 
144 KSP Residual norm 1.358941027555e-02 
145 KSP Residual norm 1.342492387504e-02 
146 KSP Residual norm 1.326626927385e-02 
147 KSP Residual norm 1.311310981485e-02 
148 KSP Residual norm 1.296513543566e-02 
149 KSP Residual norm 1.282206002707e-02 
150 KSP Residual norm 1.268361910524e-02 
151 KSP Residual norm 1.254956775452e-02 
152 KSP Residual norm 1.241967880453e-02 
153 KSP Residual norm 1.229374121057e-02 
154 KSP Residual norm 1.217155861115e-02 
155 KSP Residual norm 1.205294804008e-02 
156 KSP Residual norm 1.193773877406e-02 
157 KSP Residual norm 1.182577129917e-02 
158 KSP Residual norm 1.171689638197e-02 
159 KSP Residual norm 1.161097423304e-02 
160 KSP Residual norm 1.150787375222e-02 
161 KSP Residual norm 1.140747184627e-02 
162 KSP Residual norm 1.130965281089e-02 
163 KSP Residual norm 1.121430777009e-02 
164 KSP Residual norm 1.112133416665e-02 
165 KSP Residual norm 1.103063529832e-02 
166 KSP Residual norm 1.094211989495e-02 
167 KSP Residual norm 1.085570173234e-02 
168 KSP Residual norm 1.077129927917e-02 
169 KSP Residual norm 1.068883537362e-02 
170 KSP Residual norm 1.060823692682e-02 
171 KSP Residual norm 1.052943465053e-02 
172 KSP Residual norm 1.045236280680e-02 
173 KSP Residual norm 1.037695897741e-02 
174 KSP Residual norm 1.030316385140e-02 
175 KSP Residual norm 1.023092102900e-02 
176 KSP Residual norm 1.016017684043e-02 
177 KSP Residual norm 1.009088017831e-02 
178 KSP Residual norm 1.002298234252e-02 
179 KSP Residual norm 9.956436896320e-03 
180 KSP Residual norm 9.891199532874e-03 
181 KSP Residual norm 9.827227951291e-03 
182 KSP Residual norm 9.764481741332e-03 
183 KSP Residual norm 9.702922276141e-03 
184 KSP Residual norm 9.642512612311e-03 
185 KSP Residual norm 9.583217396712e-03 
186 KSP Residual norm 9.525002779545e-03 
187 KSP Residual norm 9.467836333139e-03 
188 KSP Residual norm 9.411686976041e-03 
189 KSP Residual norm 9.356524902005e-03 
190 KSP Residual norm 9.302321513500e-03 
191 KSP Residual norm 9.249049359413e-03 
192 KSP Residual norm 9.196682076632e-03 
193 KSP Residual norm 9.145194335216e-03 
194 KSP Residual norm 9.094561786922e-03 
195 KSP Residual norm 9.044761016817e-03 
196 KSP Residual norm 8.995769497779e-03 
197 KSP Residual norm 8.947565547684e-03 
198 KSP Residual norm 8.900128289083e-03 
199 KSP Residual norm 8.853437611208e-03 
200 KSP Residual norm 8.807474134153e-03 
  Residual norms for solver_ solve.
  0 KSP Residual norm 5.416291289525e-01 
  1 KSP Residual norm 1.207938353467e-01 
  2 KSP Residual norm 6.932109186895e-02 
  3 KSP Residual norm 6.929005578364e-02 
  4 KSP Residual norm 6.928995160692e-02 
  5 KSP Residual norm 6.928995160684e-02 
  6 KSP Residual norm 6.591221975905e-02 
  7 KSP Residual norm 6.298472015265e-02 
  8 KSP Residual norm 6.041557252826e-02 
  9 KSP Residual norm 5.813716715628e-02 
 10 KSP Residual norm 5.609850334994e-02 
 11 KSP Residual norm 5.426028606291e-02 
 12 KSP Residual norm 5.259168374848e-02 
 13 KSP Residual norm 5.106812018835e-02 
 14 KSP Residual norm 4.966973197258e-02 
 15 KSP Residual norm 4.838026677823e-02 
 16 KSP Residual norm 4.718628091778e-02 
 17 KSP Residual norm 4.607654459702e-02 
 18 KSP Residual norm 4.504159419356e-02 
 19 KSP Residual norm 4.407339044874e-02 
 20 KSP Residual norm 4.316505418170e-02 
 21 KSP Residual norm 4.231065956829e-02 
 22 KSP Residual norm 4.150507073048e-02 
 23 KSP Residual norm 4.074381130532e-02 
 24 KSP Residual norm 4.002295940527e-02 
 25 KSP Residual norm 3.933906232775e-02 
 26 KSP Residual norm 3.868906677034e-02 
 27 KSP Residual norm 3.807026132670e-02 
 28 KSP Residual norm 3.748022878821e-02 
 29 KSP Residual norm 3.691680633457e-02 
 30 KSP Residual norm 3.637805211628e-02 
 31 KSP Residual norm 3.586221705058e-02 
 32 KSP Residual norm 3.536772089593e-02 
 33 KSP Residual norm 3.489313185870e-02 
 34 KSP Residual norm 3.443714913177e-02 
 35 KSP Residual norm 3.399858787960e-02 
 36 KSP Residual norm 3.357636627479e-02 
 37 KSP Residual norm 3.316949426273e-02 
 38 KSP Residual norm 3.277706378874e-02 
 39 KSP Residual norm 3.239824026773e-02 
 40 KSP Residual norm 3.203225511403e-02 
 41 KSP Residual norm 3.167839917905e-02 
 42 KSP Residual norm 3.133601696915e-02 
 43 KSP Residual norm 3.100450153658e-02 
 44 KSP Residual norm 3.068328995259e-02 
 45 KSP Residual norm 3.037185928608e-02 
 46 KSP Residual norm 3.006972302233e-02 
 47 KSP Residual norm 2.977642786595e-02 
 48 KSP Residual norm 2.949155088041e-02 
 49 KSP Residual norm 2.921469692285e-02 
 50 KSP Residual norm 2.894549633906e-02 
 51 KSP Residual norm 2.868360288773e-02 
 52 KSP Residual norm 2.842869186777e-02 
 53 KSP Residual norm 2.818045842544e-02 
 54 KSP Residual norm 2.793861602131e-02 
 55 KSP Residual norm 2.770289503953e-02 
 56 KSP Residual norm 2.747304152399e-02 
 57 KSP Residual norm 2.724881602801e-02 
 58 KSP Residual norm 2.702999256562e-02 
 59 KSP Residual norm 2.681635765399e-02 
 60 KSP Residual norm 2.660770943790e-02 
 61 KSP Residual norm 2.640385688791e-02 
 62 KSP Residual norm 2.620461906516e-02 
 63 KSP Residual norm 2.600982444626e-02 
 64 KSP Residual norm 2.581931030252e-02 
 65 KSP Residual norm 2.563292212864e-02 
