% size 50 25
% Non Zeros 434
1 20 0.00000000000000e+00
1 19 0.00000000000000e+00
1 9 0.00000000000000e+00
1 14 0.00000000000000e+00
1 16 0.00000000000000e+00
1 15 0.00000000000000e+00
1 6 0.00000000000000e+00
1 1 0.00000000000000e+00
1 5 0.00000000000000e+00
2 18 0.00000000000000e+00
2 17 0.00000000000000e+00
2 13 0.00000000000000e+00
2 2 0.00000000000000e+00
2 6 0.00000000000000e+00
2 7 0.00000000000000e+00
3 25 3.33333333333333e-02
3 24 1.16666666666667e-01
3 21 -3.33333333333333e-02
3 3 -8.75000000000000e-02
3 8 -2.91666666666666e-02
3 9 -6.35132384744318e-19
4 22 0.00000000000000e+00
4 23 0.00000000000000e+00
4 8 0.00000000000000e+00
4 12 0.00000000000000e+00
4 11 0.00000000000000e+00
4 10 0.00000000000000e+00
4 7 0.00000000000000e+00
4 5 0.00000000000000e+00
4 4 0.00000000000000e+00
5 23 0.00000000000000e+00
5 22 -1.66666666666667e-02
5 21 1.66666666666667e-02
5 8 5.63551907247334e-19
5 20 5.00000000000000e-02
5 19 -8.33333333333333e-02
5 9 4.58333333333333e-02
5 16 -1.66666666666667e-02
5 15 -5.00000000000000e-02
5 1 2.08333333333333e-02
5 14 2.33103467084383e-18
5 13 0.00000000000000e+00
5 6 -4.16666666666666e-03
5 12 0.00000000000000e+00
5 11 0.00000000000000e+00
5 10 0.00000000000000e+00
5 7 0.00000000000000e+00
5 5 3.75000000000000e-02
5 4 0.00000000000000e+00
6 18 0.00000000000000e+00
6 17 0.00000000000000e+00
6 2 0.00000000000000e+00
6 16 0.00000000000000e+00
6 15 0.00000000000000e+00
6 1 0.00000000000000e+00
6 14 0.00000000000000e+00
6 11 0.00000000000000e+00
6 13 0.00000000000000e+00
6 5 0.00000000000000e+00
6 7 0.00000000000000e+00
6 6 0.00000000000000e+00
7 18 0.00000000000000e+00
7 17 0.00000000000000e+00
7 2 0.00000000000000e+00
7 14 0.00000000000000e+00
7 13 0.00000000000000e+00
7 6 0.00000000000000e+00
7 12 0.00000000000000e+00
7 11 0.00000000000000e+00
7 10 0.00000000000000e+00
7 7 0.00000000000000e+00
7 5 0.00000000000000e+00
7 4 0.00000000000000e+00
8 25 5.00000000000000e-02
8 24 -5.00000000000000e-02
8 3 2.50000000000000e-02
8 23 0.00000000000000e+00
8 10 0.00000000000000e+00
8 4 0.00000000000000e+00
