1,	0.25,	4,	4,	1,	0,	nan
1,	0.25,	4,	4,	1,	0,	nan
1,	0.25,	4,	4,	1,	0,	nan
1,	0.25,	4,	4,	1,	0,	nan
1,	0.25,	4,	0,	1,	0,	inf
1,	0.25,	4,	1,	1,	0,	0
1,	0.25,	4,	1,	1,	0,	0
1,	0.25,	4,	1,	1,	0,	0
1,	0.25,	4,	0,	1,	0,	inf
1,	0.25,	4,	4,	1,	10,	3.87715e-11
1,	0.25,	4,	4,	1,	10,	3.87715e-11
1,	0.25,	4,	1,	2,	1,	37.9543
1,	0.25,	4,	1,	2,	1,	37.9543
1,	0.25,	4,	1,	2,	1,	37.9543
