% size 25 25
% Non Zeros 217
1 20 -6.71428571428571e-01
1 19 1.98412698412692e-03
1 9 1.65972222222222e-01
1 14 -7.53968253968250e-03
1 16 -6.61904761904762e-01
1 15 4.68253968253969e-02
1 6 1.65972222222222e-01
1 1 9.69642857142857e-01
1 5 -9.52380952380949e-03
2 18 0.00000000000000e+00
2 17 0.00000000000000e+00
2 13 0.00000000000000e+00
2 2 1.00000000000000e+00
2 6 0.00000000000000e+00
2 7 0.00000000000000e+00
3 25 -6.66666666666666e-01
3 24 -6.66666666666667e-01
3 21 -2.77777777777778e-03
3 3 1.00416666666667e+00
3 8 1.65972222222222e-01
3 9 1.65972222222222e-01
4 22 0.00000000000000e+00
4 23 0.00000000000000e+00
4 8 0.00000000000000e+00
4 12 0.00000000000000e+00
4 11 0.00000000000000e+00
4 10 0.00000000000000e+00
4 7 0.00000000000000e+00
4 5 0.00000000000000e+00
4 4 1.00000000000000e+00
5 23 -2.77777777777785e-03
5 22 -1.33333333333333e+00
5 21 -2.77777777777778e-03
5 8 3.31944444444444e-01
5 20 -3.57142857142852e-03
5 19 -1.33253968253968e+00
5 9 3.31944444444444e-01
5 16 9.12698412698407e-03
5 15 -2.38095238095230e-03
5 1 3.96825396825401e-03
5 14 -1.34206349206349e+00
5 13 -6.74603174603175e-03
5 6 3.33730158730159e-01
5 12 0.00000000000000e+00
5 11 -1.33650793650794e+00
5 10 6.07153216591882e-17
5 7 0.00000000000000e+00
5 5 4.02202380952381e+00
5 4 0.00000000000000e+00
6 18 0.00000000000000e+00
6 17 -6.61904761904762e-01
6 2 0.00000000000000e+00
6 16 -6.96825396825397e-01
6 15 -9.92063492063491e-03
6 1 1.77678571428571e-01
6 14 -1.30793650793651e+00
6 11 1.98412698412692e-03
6 13 4.68253968253969e-02
6 5 3.27380952380952e-01
6 7 0.00000000000000e+00
6 6 1.97380952380952e+00
7 18 0.00000000000000e+00
7 17 0.00000000000000e+00
7 2 0.00000000000000e+00
7 14 0.00000000000000e+00
7 13 0.00000000000000e+00
7 6 0.00000000000000e+00
7 12 0.00000000000000e+00
7 11 0.00000000000000e+00
7 10 0.00000000000000e+00
7 7 1.00000000000000e+00
7 5 0.00000000000000e+00
7 4 0.00000000000000e+00
8 25 -2.77777777777773e-03
8 24 -6.66666666666667e-01
8 3 1.65972222222222e-01
8 23 -6.66666666666667e-01
8 10 -2.77777777777778e-03
8 4 0.00000000000000e+00
8 22 -1.33333333333333e+00
8 19 -2.77777777777785e-03
8 21 6.07153216591882e-17
8 5 3.31944444444444e-01
8 9 -1.38888888888885e-03
8 8 2.01250000000000e+00
9 25 -6.66666666666667e-01
9 24 -2.77777777777785e-03
9 3 1.65972222222222e-01
9 22 -2.77777777777773e-03
9 21 6.07153216591882e-17
9 8 -1.38888888888885e-03
9 20 -6.63492063492063e-01
9 19 -1.33650793650794e+00
9 15 -6.74603174603175e-03
9 9 2.01250000000000e+00
9 5 3.34126984126984e-01
9 1 1.67757936507936e-01
10 22 -1.32222222222222e+00
10 23 -1.32222222222222e+00
10 8 -2.77777777777778e-03
10 12 0.00000000000000e+00
10 11 -1.32222222222222e+00
10 10 5.37777777777778e+00
10 7 0.00000000000000e+00
10 5 6.07153216591882e-17
10 4 0.00000000000000e+00
11 14 2.06349206349208e-02
11 13 -1.31587301587302e+00
11 6 -5.15873015873025e-03
11 12 0.00000000000000e+00
11 11 5.36825396825397e+00
11 10 -1.32222222222222e+00
11 7 0.00000000000000e+00
11 5 -1.33333333333333e+00
11 4 0.00000000000000e+00
12 12 1.00000000000000e+00
12 11 0.00000000000000e+00
12 10 0.00000000000000e+00
12 7 0.00000000000000e+00
12 5 0.00000000000000e+00
12 4 0.00000000000000e+00
13 18 0.00000000000000e+00
13 17 -1.34126984126984e+00
13 2 0.00000000000000e+00
13 14 -1.31904761904762e+00
13 11 -1.32539682539682e+00
13 13 5.42222222222222e+00
13 5 -2.77777777777778e-03
13 7 0.00000000000000e+00
13 6 -3.09523809523809e-02
14 16 -2.69841269841268e-02
14 15 -1.31269841269841e+00
14 1 -5.15873015873013e-03
14 14 5.42222222222222e+00
14 11 4.76190476190491e-03
14 13 -1.30952380952381e+00
14 5 -1.34047619047619e+00
14 7 0.00000000000000e+00
14 6 -1.34285714285714e+00
15 20 -1.31904761904762e+00
15 19 -1.32539682539682e+00
15 9 -2.77777777777778e-03
15 14 -1.30317460317460e+00
15 16 -1.34126984126984e+00
15 15 5.42222222222222e+00
15 6 -2.77777777777778e-03
15 1 -3.09523809523809e-02
15 5 -1.34920634920634e-02
16 14 9.04761904761907e-02
16 16 2.60952380952381e+00
16 15 -1.26190476190476e+00
16 6 -6.66666666666667e-01
16 1 -7.01587301587301e-01
16 5 -2.81746031746033e-02
17 18 0.00000000000000e+00
17 17 2.60952380952381e+00
17 13 -1.26190476190476e+00
17 2 0.00000000000000e+00
17 6 -7.01587301587301e-01
17 7 0.00000000000000e+00
18 18 1.00000000000000e+00
18 17 0.00000000000000e+00
18 13 0.00000000000000e+00
18 2 0.00000000000000e+00
18 6 0.00000000000000e+00
18 7 0.00000000000000e+00
19 22 1.11111111111113e-02
19 21 -1.32222222222222e+00
19 8 -2.77777777777785e-03
19 20 2.06349206349208e-02
19 19 5.36825396825397e+00
19 15 -1.31587301587302e+00
19 9 -1.33333333333333e+00
19 5 -1.33730158730159e+00
19 1 -5.15873015873025e-03
20 20 2.69523809523810e+00
20 19 4.76190476190491e-03
20 15 -1.30952380952381e+00
20 9 -6.66666666666666e-01
20 5 -5.95238095238090e-03
20 1 -6.76190476190476e-01
21 25 -1.32222222222222e+00
21 24 -1.32222222222222e+00
21 3 -2.77777777777778e-03
21 22 -1.32222222222222e+00
21 19 -1.32222222222222e+00
21 21 5.37777777777778e+00
21 5 -2.77777777777778e-03
21 9 6.07153216591882e-17
21 8 6.07153216591882e-17
22 23 1.11111111111113e-02
22 10 -1.32222222222222e+00
22 4 0.00000000000000e+00
22 22 5.37777777777778e+00
22 19 1.11111111111113e-02
22 21 -1.32222222222222e+00
22 5 -1.33333333333333e+00
22 9 -2.77777777777773e-03
22 8 -1.33333333333333e+00
23 22 1.11111111111113e-02
23 23 2.68888888888889e+00
23 10 -1.32222222222222e+00
23 8 -6.66666666666667e-01
23 4 0.00000000000000e+00
23 5 -2.77777777777785e-03
