% size 9 25
% Non Zeros 85
1 20 -2.22044604925031e-16
1 19 -6.66666666666667e-01
1 9 -1.66666666666667e-01
1 14 -6.66666666666667e-01
1 15 1.33333333333333e+00
1 6 -1.66666666666667e-01
1 1 3.33333333333333e-01
2 18 6.66666666666667e-01
2 17 6.66666666666667e-01
2 13 -1.33333333333333e+00
2 2 3.33333333333333e-01
2 6 -1.66666666666667e-01
2 7 -1.66666666666667e-01
3 25 6.66666666666667e-01
3 24 6.66666666666667e-01
3 21 -1.33333333333333e+00
3 3 3.33333333333333e-01
3 8 -1.66666666666667e-01
3 9 -1.66666666666667e-01
4 22 -6.66666666666667e-01
4 8 -1.66666666666667e-01
4 12 -2.22044604925031e-16
4 11 -6.66666666666667e-01
4 10 1.33333333333333e+00
4 7 -1.66666666666667e-01
4 4 3.33333333333333e-01
5 23 -6.66666666666667e-01
5 22 6.66666666666667e-01
5 19 6.66666666666667e-01
5 21 -1.33333333333333e+00
5 8 -3.33333333333333e-01
5 20 -6.66666666666667e-01
5 9 -3.33333333333333e-01
5 16 -6.66666666666667e-01
5 15 1.33333333333333e+00
5 14 6.66666666666667e-01
5 11 6.66666666666667e-01
5 13 -1.33333333333333e+00
5 6 -3.33333333333333e-01
5 12 -6.66666666666667e-01
5 10 1.33333333333333e+00
5 7 -3.33333333333333e-01
5 5 1.33333333333333e+00
6 18 -6.66666666666667e-01
6 2 -1.66666666666667e-01
6 16 6.66666666666667e-01
6 15 -1.33333333333333e+00
6 1 -1.66666666666667e-01
6 14 6.66666666666667e-01
6 11 -6.66666666666667e-01
6 13 1.33333333333333e+00
6 5 -3.33333333333333e-01
6 6 6.66666666666667e-01
7 18 -2.22044604925031e-16
7 17 -6.66666666666667e-01
7 2 -1.66666666666667e-01
7 14 -6.66666666666667e-01
7 13 1.33333333333333e+00
7 12 6.66666666666667e-01
7 11 6.66666666666667e-01
7 10 -1.33333333333333e+00
7 7 6.66666666666667e-01
7 5 -3.33333333333333e-01
7 4 -1.66666666666667e-01
8 25 -6.66666666666667e-01
8 3 -1.66666666666667e-01
8 23 6.66666666666667e-01
8 10 -1.33333333333333e+00
8 4 -1.66666666666667e-01
8 22 6.66666666666667e-01
8 19 -6.66666666666667e-01
8 21 1.33333333333333e+00
8 5 -3.33333333333333e-01
8 8 6.66666666666667e-01
9 25 -2.22044604925031e-16
9 24 -6.66666666666667e-01
9 3 -1.66666666666667e-01
9 22 -6.66666666666667e-01
9 21 1.33333333333333e+00
9 20 6.66666666666667e-01
9 19 6.66666666666667e-01
9 15 -1.33333333333333e+00
9 9 6.66666666666667e-01
9 5 -3.33333333333333e-01
9 1 -1.66666666666667e-01
