  Residual norms for solver_ solve.
  0 KSP Residual norm 2.882873616255e+00 
  1 KSP Residual norm 4.848709616489e-03 
  2 KSP Residual norm 3.513785141744e-03 
  3 KSP Residual norm 3.508578077167e-03 
  4 KSP Residual norm 3.219776352149e-03 
  5 KSP Residual norm 1.933491936501e-03 
  6 KSP Residual norm 1.422376161511e-03 
  7 KSP Residual norm 1.366960688115e-03 
  8 KSP Residual norm 1.344975992103e-03 
  9 KSP Residual norm 4.122805701180e-04 
 10 KSP Residual norm 1.426563063516e-04 
 11 KSP Residual norm 4.267050106686e-05 
 12 KSP Residual norm 1.767896151578e-05 
 13 KSP Residual norm 9.474633413812e-06 
 14 KSP Residual norm 9.247026656767e-06 
 15 KSP Residual norm 4.977253938070e-06 
 16 KSP Residual norm 4.882461176403e-06 
 17 KSP Residual norm 4.641452785863e-06 
 18 KSP Residual norm 2.597886218964e-06 
 19 KSP Residual norm 2.237574880204e-06 
 20 KSP Residual norm 2.175134439680e-06 
 21 KSP Residual norm 9.218479124294e-07 
 22 KSP Residual norm 8.722867342692e-07 
 23 KSP Residual norm 7.993293488242e-07 
 24 KSP Residual norm 3.374837912638e-07 
 25 KSP Residual norm 1.411564265488e-07 
 26 KSP Residual norm 4.608161718843e-08 
 27 KSP Residual norm 1.436548649444e-08 
 28 KSP Residual norm 4.049155212739e-09 
 29 KSP Residual norm 3.875441571359e-09 
 30 KSP Residual norm 1.547389119594e-09 
 31 KSP Residual norm 1.524174943255e-09 
 32 KSP Residual norm 1.405338763026e-09 
 33 KSP Residual norm 6.116282777889e-10 
 34 KSP Residual norm 6.037834940166e-10 
 35 KSP Residual norm 3.656780160653e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 2.882873616255e+00 
  1 KSP Residual norm 3.526719437191e-03 
  2 KSP Residual norm 3.524730006310e-03 
  3 KSP Residual norm 1.997429072319e-03 
  4 KSP Residual norm 1.388381136525e-03 
  5 KSP Residual norm 1.348259804010e-03 
  6 KSP Residual norm 4.179832587776e-04 
  7 KSP Residual norm 1.447068195138e-04 
  8 KSP Residual norm 4.293422847412e-05 
  9 KSP Residual norm 1.712169917988e-05 
 10 KSP Residual norm 8.666999025925e-06 
 11 KSP Residual norm 8.351749726488e-06 
 12 KSP Residual norm 4.869186928591e-06 
 13 KSP Residual norm 4.825003316161e-06 
 14 KSP Residual norm 2.466715250586e-06 
 15 KSP Residual norm 2.256656284871e-06 
 16 KSP Residual norm 8.994764270489e-07 
 17 KSP Residual norm 8.602523577244e-07 
 18 KSP Residual norm 3.420772555515e-07 
 19 KSP Residual norm 1.440999320424e-07 
 20 KSP Residual norm 4.738887708308e-08 
 21 KSP Residual norm 1.486803765810e-08 
 22 KSP Residual norm 4.230682468100e-09 
 23 KSP Residual norm 4.135873894820e-09 
 24 KSP Residual norm 1.580646283783e-09 
 25 KSP Residual norm 1.557623461215e-09 
 26 KSP Residual norm 6.305021880556e-10 
 27 KSP Residual norm 6.219720787421e-10 
 28 KSP Residual norm 2.645038139149e-10 
