  Residual norms for solver_ solve.
  0 KSP Residual norm 6.015292297193e-01 
  1 KSP Residual norm 1.366257934912e-02 
  2 KSP Residual norm 6.641186352745e-03 
  3 KSP Residual norm 1.814390347350e-03 
  4 KSP Residual norm 1.022620298325e-03 
  5 KSP Residual norm 4.173729839136e-04 
  6 KSP Residual norm 4.160527684384e-04 
  7 KSP Residual norm 1.951997189386e-04 
  8 KSP Residual norm 9.505412851386e-05 
  9 KSP Residual norm 5.869059436767e-05 
 10 KSP Residual norm 3.699861577724e-05 
 11 KSP Residual norm 2.016726281081e-05 
 12 KSP Residual norm 1.990303295528e-05 
 13 KSP Residual norm 1.231853545554e-05 
 14 KSP Residual norm 7.466283863944e-06 
 15 KSP Residual norm 4.715221104504e-06 
 16 KSP Residual norm 2.464738336609e-06 
 17 KSP Residual norm 1.343111187270e-06 
 18 KSP Residual norm 9.320283300102e-07 
 19 KSP Residual norm 6.021396883600e-07 
 20 KSP Residual norm 2.306593596058e-07 
 21 KSP Residual norm 8.655519710437e-08 
 22 KSP Residual norm 3.480764415842e-08 
 23 KSP Residual norm 1.451489159569e-08 
 24 KSP Residual norm 8.044728332125e-09 
 25 KSP Residual norm 6.656585253951e-09 
 26 KSP Residual norm 4.274956032062e-09 
 27 KSP Residual norm 2.404635588716e-09 
 28 KSP Residual norm 1.455581455261e-09 
 29 KSP Residual norm 8.063680696528e-10 
 30 KSP Residual norm 3.979703184635e-10 
 31 KSP Residual norm 3.930469571175e-10 
 32 KSP Residual norm 1.950420000504e-10 
 33 KSP Residual norm 1.079852409795e-10 
  Residual norms for solver_ solve.
  0 KSP Residual norm 6.015292297193e-01 
  1 KSP Residual norm 1.366257937525e-02 
  2 KSP Residual norm 6.645223683323e-03 
  3 KSP Residual norm 2.606332741954e-03 
  4 KSP Residual norm 1.215368767525e-03 
  5 KSP Residual norm 5.673528494564e-04 
  6 KSP Residual norm 5.604932278839e-04 
  7 KSP Residual norm 3.404867854972e-04 
  8 KSP Residual norm 1.685017068573e-04 
  9 KSP Residual norm 9.273387601959e-05 
 10 KSP Residual norm 6.751296639375e-05 
 11 KSP Residual norm 4.308616545678e-05 
 12 KSP Residual norm 2.915185859583e-05 
 13 KSP Residual norm 2.874693142979e-05 
 14 KSP Residual norm 1.750205840969e-05 
 15 KSP Residual norm 1.207303653036e-05 
 16 KSP Residual norm 8.283951946029e-06 
 17 KSP Residual norm 5.083930192337e-06 
 18 KSP Residual norm 3.563806661331e-06 
 19 KSP Residual norm 3.242835581372e-06 
 20 KSP Residual norm 2.038423300987e-06 
 21 KSP Residual norm 1.236769274380e-06 
 22 KSP Residual norm 5.960241296533e-07 
 23 KSP Residual norm 3.245127884760e-07 
 24 KSP Residual norm 1.639025421401e-07 
 25 KSP Residual norm 7.196920407907e-08 
 26 KSP Residual norm 6.999236673628e-08 
 27 KSP Residual norm 3.365451351603e-08 
 28 KSP Residual norm 1.596419988471e-08 
 29 KSP Residual norm 8.335236045297e-09 
 30 KSP Residual norm 5.155709095867e-09 
 31 KSP Residual norm 3.466289575949e-09 
 32 KSP Residual norm 3.064675288999e-09 
 33 KSP Residual norm 2.249376856123e-09 
 34 KSP Residual norm 1.576349298261e-09 
 35 KSP Residual norm 9.283036841578e-10 
 36 KSP Residual norm 5.780620073030e-10 
