  Residual norms for solver_ solve.
  0 KSP Residual norm 3.360235796794e-01 
  1 KSP Residual norm 1.715697636063e-02 
  2 KSP Residual norm 5.997310280839e-03 
  3 KSP Residual norm 2.077146924354e-03 
  4 KSP Residual norm 9.397181338855e-04 
  5 KSP Residual norm 9.360085943217e-04 
  6 KSP Residual norm 5.972706824206e-04 
  7 KSP Residual norm 2.132881569390e-04 
  8 KSP Residual norm 8.281073972742e-05 
  9 KSP Residual norm 1.921779288118e-05 
 10 KSP Residual norm 1.859490321040e-05 
 11 KSP Residual norm 6.613378639281e-06 
 12 KSP Residual norm 3.313711623227e-06 
 13 KSP Residual norm 1.784789229288e-06 
 14 KSP Residual norm 8.048305418440e-07 
 15 KSP Residual norm 7.753183719815e-07 
 16 KSP Residual norm 4.215739905865e-07 
 17 KSP Residual norm 2.097869642782e-07 
 18 KSP Residual norm 5.551583801580e-08 
 19 KSP Residual norm 2.198083959279e-08 
 20 KSP Residual norm 1.784731911327e-08 
 21 KSP Residual norm 9.659083718897e-09 
 22 KSP Residual norm 4.876810854265e-09 
 23 KSP Residual norm 2.280114003468e-09 
 24 KSP Residual norm 1.248369853743e-09 
 25 KSP Residual norm 6.694191328999e-10 
 26 KSP Residual norm 5.764856495175e-10 
 27 KSP Residual norm 4.109725291806e-10 
 28 KSP Residual norm 3.363572554294e-10 
 29 KSP Residual norm 2.916420577733e-10 
 30 KSP Residual norm 2.610399492794e-10 
 31 KSP Residual norm 2.384100113652e-10 
 32 KSP Residual norm 2.208004142072e-10 
 33 KSP Residual norm 2.065929845941e-10 
 34 KSP Residual norm 1.948167054168e-10 
 35 KSP Residual norm 1.848489479693e-10 
 36 KSP Residual norm 1.762696525841e-10 
 37 KSP Residual norm 1.687837776085e-10 
 38 KSP Residual norm 1.621771987708e-10 
 39 KSP Residual norm 1.562902439471e-10 
 40 KSP Residual norm 1.510010923358e-10 
 41 KSP Residual norm 1.462149678828e-10 
 42 KSP Residual norm 1.418568791589e-10 
 43 KSP Residual norm 1.378666075016e-10 
 44 KSP Residual norm 1.341951643748e-10 
 45 KSP Residual norm 1.308022346448e-10 
 46 KSP Residual norm 1.276542970936e-10 
 47 KSP Residual norm 1.247232198860e-10 
 48 KSP Residual norm 1.219851953667e-10 
 49 KSP Residual norm 1.194199213695e-10 
 50 KSP Residual norm 1.170099643373e-10 
 51 KSP Residual norm 1.147402583835e-10 
 52 KSP Residual norm 1.125977072834e-10 
 53 KSP Residual norm 1.105708652982e-10 
 54 KSP Residual norm 1.086496790199e-10 
 55 KSP Residual norm 1.068252769123e-10 
 56 KSP Residual norm 1.050897964712e-10 
 57 KSP Residual norm 1.034362413070e-10 
 58 KSP Residual norm 1.018583622146e-10 
 59 KSP Residual norm 1.003505576123e-10 
 60 KSP Residual norm 9.890778972958e-11 
