  Residual norms for solver_ solve.
  0 KSP Residual norm 3.498545242265e+00 
  1 KSP Residual norm 1.037062727480e+00 
  2 KSP Residual norm 4.497693779724e-01 
  3 KSP Residual norm 1.598335474736e-01 
  4 KSP Residual norm 5.116177058823e-02 
  5 KSP Residual norm 3.552417319789e-02 
  6 KSP Residual norm 3.255122607106e-02 
  7 KSP Residual norm 3.083226730122e-02 
  8 KSP Residual norm 2.585021287621e-02 
  9 KSP Residual norm 1.777950343167e-02 
 10 KSP Residual norm 1.227884170099e-02 
 11 KSP Residual norm 7.603830292599e-03 
 12 KSP Residual norm 5.486300598066e-03 
 13 KSP Residual norm 4.884630984049e-03 
 14 KSP Residual norm 4.428986313886e-03 
 15 KSP Residual norm 3.780720524160e-03 
 16 KSP Residual norm 2.750890091568e-03 
 17 KSP Residual norm 2.010421840326e-03 
 18 KSP Residual norm 1.719298269089e-03 
 19 KSP Residual norm 1.605003591544e-03 
 20 KSP Residual norm 1.492137168999e-03 
 21 KSP Residual norm 1.243023901882e-03 
 22 KSP Residual norm 1.038573117911e-03 
 23 KSP Residual norm 9.368248699010e-04 
 24 KSP Residual norm 8.825089653832e-04 
 25 KSP Residual norm 8.326489613627e-04 
 26 KSP Residual norm 7.236772941469e-04 
 27 KSP Residual norm 6.042775182612e-04 
 28 KSP Residual norm 5.554539364654e-04 
 29 KSP Residual norm 5.421501179110e-04 
 30 KSP Residual norm 5.356353754814e-04 
 31 KSP Residual norm 5.243348758403e-04 
 32 KSP Residual norm 5.010325418964e-04 
 33 KSP Residual norm 4.786351700582e-04 
 34 KSP Residual norm 4.710095022218e-04 
 35 KSP Residual norm 4.679212271613e-04 
 36 KSP Residual norm 4.642938122411e-04 
 37 KSP Residual norm 4.589936451447e-04 
 38 KSP Residual norm 4.541363864578e-04 
 39 KSP Residual norm 4.524514358587e-04 
 40 KSP Residual norm 4.520010048818e-04 
 41 KSP Residual norm 4.516097537882e-04 
 42 KSP Residual norm 4.508063225393e-04 
 43 KSP Residual norm 4.498331574903e-04 
 44 KSP Residual norm 4.493735369879e-04 
 45 KSP Residual norm 4.490921839286e-04 
 46 KSP Residual norm 4.485752668965e-04 
 47 KSP Residual norm 4.471023067652e-04 
 48 KSP Residual norm 4.446431223444e-04 
 49 KSP Residual norm 4.433126273187e-04 
 50 KSP Residual norm 4.428695411877e-04 
 51 KSP Residual norm 4.426113293517e-04 
 52 KSP Residual norm 4.421405478736e-04 
 53 KSP Residual norm 4.411675810914e-04 
 54 KSP Residual norm 4.404031051322e-04 
 55 KSP Residual norm 4.399674666163e-04 
 56 KSP Residual norm 4.394965501951e-04 
 57 KSP Residual norm 4.381948717120e-04 
 58 KSP Residual norm 4.349178784456e-04 
 59 KSP Residual norm 4.322080540551e-04 
 60 KSP Residual norm 4.308322231067e-04 
 61 KSP Residual norm 4.292907044713e-04 
 62 KSP Residual norm 4.246987343119e-04 
 63 KSP Residual norm 4.123885719393e-04 
 64 KSP Residual norm 3.999461840003e-04 
 65 KSP Residual norm 3.948298312435e-04 
 66 KSP Residual norm 3.919987617458e-04 
 67 KSP Residual norm 3.855320510454e-04 
 68 KSP Residual norm 3.657641348766e-04 
 69 KSP Residual norm 3.385894621644e-04 
 70 KSP Residual norm 3.235958544831e-04 
 71 KSP Residual norm 3.152036068300e-04 
 72 KSP Residual norm 2.992903191436e-04 
 73 KSP Residual norm 2.587414073570e-04 
 74 KSP Residual norm 2.096051058597e-04 
 75 KSP Residual norm 1.860610408214e-04 
 76 KSP Residual norm 1.765968510219e-04 
 77 KSP Residual norm 1.654155826234e-04 
 78 KSP Residual norm 1.381833571082e-04 
 79 KSP Residual norm 1.043302884291e-04 
 80 KSP Residual norm 8.778191513759e-05 
 81 KSP Residual norm 8.124992905841e-05 
 82 KSP Residual norm 7.563925507530e-05 
 83 KSP Residual norm 6.397350883659e-05 
 84 KSP Residual norm 4.511049480885e-05 
 85 KSP Residual norm 3.477184521039e-05 
 86 KSP Residual norm 3.161134181974e-05 
 87 KSP Residual norm 3.002867739627e-05 
 88 KSP Residual norm 2.798754326340e-05 
 89 KSP Residual norm 2.444907047810e-05 
 90 KSP Residual norm 2.196464798300e-05 
 91 KSP Residual norm 2.117174918903e-05 
 92 KSP Residual norm 2.081686841354e-05 
 93 KSP Residual norm 2.032867558045e-05 
 94 KSP Residual norm 1.934347802037e-05 
 95 KSP Residual norm 1.850928786785e-05 
 96 KSP Residual norm 1.823177406764e-05 
 97 KSP Residual norm 1.811891199839e-05 
 98 KSP Residual norm 1.800758974966e-05 
 99 KSP Residual norm 1.779259704119e-05 
100 KSP Residual norm 1.756669854240e-05 
